"StartDate","EndDate","Status","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q1.2","country","Q2.1","Q2.2","Q2.2_2_TEXT","Q2.3_1","Q2.3_2","Q2.3_3","Q3.2","Q5.2","Q5.3","Q5.4","Q6.2","Q6.3","Q6.4","Q7.2","Q7.3","Q7.4","Q8.2","Q8.3","Q8.4","Q9.2","Q9.3","Q9.4","Q10.2","Q10.3","Q10.4","Q11.2","Q11.3","Q11.4","Q12.2","Q12.3","Q12.4","Q13.2","Q13.3","Q13.4","Q14.2","Q14.3","Q14.4","Q15.2","Q15.3","Q15.4","Q16.2","Q16.3","Q16.4","Q17.2","Q17.3","Q17.4","Q18.2","Q18.3","Q18.4","Q19.2","Q19.3","Q19.4","Q20.2","Q20.3","Q20.4","Q21.2","Q21.3","Q21.4","Q22.2","Q22.3","Q22.4","Q23.2","Q23.3","Q23.4","Q24.2","Q24.3","Q24.4","Q25.2","Q25.3","Q25.4","Q26.2","Q26.3","Q26.4","Q27.2","Q27.3","Q27.4","Q28.2","Q28.3","Q28.4","Q29.2","Q29.3","Q29.4","Q30.2","Q30.3","Q30.4","Q31.2","Q31.3","Q31.4","Q32.2","Q32.3","Q32.4","Q33.2","Q33.3","Q33.4","Q34.2","Q34.3","Q34.4","Q35.2","Q35.3","Q35.4","Q36.2","Q36.3","Q36.4","Q37.2","Q37.3","Q37.4","Q38.2","Q38.3","Q38.4","Q39.2","Q39.3","Q39.4","Q40.2","Q40.3","Q40.4","Q41.3","Q41.4","Q42.2","Q42.3","Q43.2","Q43.3","Q44.2","Q44.3","Q45.2","Q45.3","Q46.2","Q46.3","FL_48_DO_Itemevaluation1","FL_48_DO_Itemevaluation2","FL_48_DO_Itemevaluation3","FL_48_DO_Itemevaluation4","FL_48_DO_Itemevaluation5","FL_48_DO_Itemevaluation6","FL_48_DO_Itemevaluation7","FL_48_DO_Itemevaluation8","FL_48_DO_Itemevaluation9","FL_48_DO_Itemevaluation10","FL_48_DO_Itemevaluation11","FL_48_DO_Itemevaluation12","FL_48_DO_Itemevaluation13","FL_48_DO_Itemevaluation14","FL_48_DO_Itemevaluation15","FL_48_DO_Itemevaluation16","FL_48_DO_Itemevaluation17","FL_48_DO_Itemevaluation18","FL_48_DO_Itemevaluation19","FL_48_DO_Itemevaluation20","FL_48_DO_Itemevaluation21","FL_48_DO_Itemevaluation22","FL_48_DO_Itemevaluation23","FL_48_DO_Itemevaluation24","FL_48_DO_Itemevaluation25","FL_48_DO_Itemevaluation26","FL_48_DO_Itemevaluation27","FL_48_DO_Itemevaluation28","FL_48_DO_Itemevaluation29","FL_48_DO_Itemevaluation30","FL_48_DO_Itemevaluation31","FL_48_DO_Itemevaluation32","FL_48_DO_Itemevaluation33","FL_48_DO_Itemevaluation34","FL_48_DO_Itemevaluation35","FL_48_DO_Itemevaluation36"
2024-02-19 16:55:53,2024-02-19 17:14:06,0,100,1092,1,2024-02-19 17:14:07,"R_4v0m5MffL1PbpQq","anonymous","EN",1,NA,"Greece",2,"Greek",2,1,1,"",1,4,1,1,4,4,5,3,1,NA,NA,NA,NA,NA,NA,1,5,1,2,3,1,4,3,1,NA,NA,NA,1,5,1,2,2,1,2,5,1,NA,NA,NA,3,3,1,NA,NA,NA,3,4,2,NA,NA,NA,5,3,1,4,5,4,4,5,1,NA,NA,NA,4,3,1,NA,NA,NA,NA,NA,NA,4,3,3,NA,NA,NA,NA,NA,NA,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,NA,NA,NA,NA,NA,NA,"How much a person respects themselves is far more important than how much others respect them","","People should never talk about others behind their back in a negative way","","","","A person cannot be respected if they are not true to their word","","People should think twice before speaking to not embarrass themselves","","","",17,10,9,NA,NA,15,12,11,NA,2,13,7,NA,1,NA,8,NA,18,6,5,NA,14,NA,NA,3,NA,NA,16,NA,NA,NA,NA,NA,4,NA,NA
2024-02-19 17:46:26,2024-02-19 18:07:18,0,100,1252,1,2024-02-19 18:07:18,"R_2mgBw04Yw0NIy4w","anonymous","EN",1,NA,"Scotland, possibly Hungary",2,"Hungarian",1,1,1,"",NA,NA,NA,1,4,2,2,3,2,2,2,1,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,2,4,2,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,3,4,1,NA,NA,NA,4,5,2,NA,NA,NA,4,4,2,4,2,2,NA,NA,NA,NA,NA,NA,4,4,3,NA,NA,NA,3,4,2,5,3,1,5,3,2,NA,NA,NA,6,2,2,NA,NA,NA,3,4,2,NA,NA,NA,4,3,4,NA,NA,NA,"","","","","2 and 4 are quite similar but I think 4 might invoke feelings related to hierarchy and status, which might be close to what Face is intended to measure.","","","","","","","",NA,9,6,11,NA,NA,3,NA,NA,17,NA,4,NA,NA,NA,14,8,NA,18,NA,1,5,NA,NA,15,NA,2,10,16,NA,13,NA,7,NA,12,NA
2024-02-20 16:44:33,2024-02-20 17:30:46,0,100,2772,1,2024-02-20 17:30:46,"R_1Cpz33bujwdmN33","anonymous","EN",1,NA,"Russia",2,"Russian",4,4,4,"",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,4,1,NA,NA,NA,4,4,1,2,4,1,NA,NA,NA,2,4,1,NA,NA,NA,3,5,1,4,5,1,4,4,1,NA,NA,NA,NA,NA,NA,2,4,1,NA,NA,NA,4,5,1,NA,NA,NA,NA,NA,NA,6,3,1,4,4,1,NA,NA,NA,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,NA,NA,NA,6,4,1,NA,NA,NA,6,4,1,NA,NA,NA,6,3,1,"","All the items focus on the independence of one's beliefs, opinions, and self-worth from others' perspectives, which is crucial for measuring self-conceptualized dignity but may not fully capture the social or relational aspects of dignity if those are also of interest.
","","","","","","","","","","",15,NA,NA,NA,18,6,NA,1,14,NA,3,NA,16,8,17,NA,NA,12,NA,9,NA,NA,13,4,NA,10,NA,NA,NA,7,NA,5,NA,2,NA,11
2024-02-20 17:35:02,2024-02-20 18:25:49,0,100,3046,1,2024-02-20 18:25:49,"R_56bUcjNJ6ZfRZRg","anonymous","EN",1,NA,"Germany",2,"German",2,2,2,"",1,4,2,NA,NA,NA,3,3,2,1,4,1,NA,NA,NA,2,3,2,1,3,1,4,3,2,1,3,2,2,4,1,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,NA,NA,NA,4,4,2,4,4,2,NA,NA,NA,6,4,2,5,5,1,NA,NA,NA,5,5,1,NA,NA,NA,NA,NA,NA,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,NA,NA,NA,"","","","","","I am not sure if it is contemporary to use ""punish"" i.e. Items: People should punish those who insult them. The wording of the items is very ""hard"".","","Item 6 and 7 are again very ""hard"". I am not sure if this is appropriate for german/western societies
Item 4: I am not sure if this item fits with today's view of women","","","","",11,NA,9,4,NA,15,6,18,5,16,NA,2,NA,NA,10,NA,NA,NA,NA,1,NA,12,17,NA,7,3,NA,8,NA,NA,13,NA,NA,NA,14,NA
2024-02-20 17:35:02,2024-02-20 18:27:40,0,100,3157,1,2024-02-20 18:27:42,"R_2rNEUxvEwKVmmJ3","anonymous","EN",1,NA,"Germany",2,"German",2,2,2,"",NA,NA,NA,1,4,3,NA,NA,NA,1,4,2,NA,NA,NA,1,4,3,2,3,2,NA,NA,NA,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,NA,NA,NA,3,5,1,3,4,2,NA,NA,NA,4,4,3,NA,NA,NA,4,4,1,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,6,4,2,5,2,2,NA,NA,NA,5,3,2,6,2,2,NA,NA,NA,NA,NA,NA,2,2,2,6,4,2,"","","","","I am not quite sure if the items are suitable to measure honour in our modern times. The items appear rather negative (e.g., ""punish"") and remind me of the Old Testament (an eye for an eye).
I believe that honour is more than just defending it, i.e. negative acts of reciprocity. Building honour also consists of positive acts of reciprocity, i.e., doing something good for others.
I would like to suggest to, at least, balance the items - positive and negative ones.","please see previous answer","I would remove item 6, as I cannot clearly see the other-concern in a direct way. Furthermore, I think the positive aspect of honour, i.e., building honour through good deeds, seems to me under-represented. Please also see my answer to the previous question.","Please see answer box before.","","","","",NA,10,NA,3,NA,14,9,NA,1,NA,NA,NA,NA,NA,11,NA,6,15,NA,4,NA,16,5,NA,NA,NA,13,12,17,NA,18,7,NA,NA,8,2
2024-02-21 14:37:10,2024-02-21 15:46:18,0,100,4147,1,2024-02-21 15:46:19,"R_7kYoYw2jglPCZ7J","anonymous","EN",1,NA,"Hungary",2,"Hungarian",3,2,3,"",NA,NA,NA,1,5,1,1,5,1,NA,NA,NA,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,5,1,3,5,1,3,4,1,NA,NA,NA,3,5,1,5,3,1,NA,NA,NA,6,4,1,NA,NA,NA,6,5,1,NA,NA,NA,NA,NA,NA,3,4,1,5,5,1,5,5,1,3,3,1,NA,NA,NA,NA,NA,NA,5,5,1,NA,NA,NA,NA,NA,NA,6,5,1,6,4,1,NA,NA,NA,NA,NA,NA,"","","","","","","Men should protect the reputation of women they are related to","","","","","",NA,6,14,NA,5,NA,NA,NA,NA,NA,17,15,3,16,NA,10,4,NA,13,NA,9,NA,NA,2,7,8,18,NA,NA,12,NA,NA,11,1,NA,NA
2024-02-21 16:11:40,2024-02-21 16:21:35,0,100,595,1,2024-02-21 16:21:36,"R_2qkIPJ1lRcQIAs9","anonymous","EN",1,NA,"Denmark",2,"Danish",2,2,2,"",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,2,4,1,NA,NA,NA,2,4,1,6,4,1,NA,NA,NA,3,5,1,4,5,1,NA,NA,NA,3,4,1,NA,NA,NA,3,3,1,4,5,1,NA,NA,NA,4,4,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,1,5,1,NA,NA,NA,2,3,1,6,5,1,2,3,1,NA,NA,NA,6,4,1,"","","","","","","","","","","","",15,NA,NA,NA,8,NA,NA,7,NA,11,17,NA,12,9,NA,3,NA,18,6,NA,1,NA,NA,13,NA,NA,NA,NA,14,10,NA,16,2,5,NA,4
2024-02-21 17:54:29,2024-02-21 19:37:36,0,100,6187,1,2024-02-21 19:37:37,"R_5L6DiQTEjlA7Qzf","anonymous","EN",1,NA,"??????",2,"???????",4,4,4,"???????? ? ???????????? ?????????????????",1,4,2,NA,NA,NA,1,4,2,3,4,2,1,4,2,NA,NA,NA,NA,NA,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,3,4,2,3,4,2,3,4,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,4,4,1,3,4,2,2,3,3,3,4,2,3,4,2,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,2,"4. ????????? ??????? ??????? ????, ??????? ??????, ??? ??, ????????? ??? ??????? ??????.
?????? ??????? ?????? ? ????????? ?????????????? ? ????????? ???????????, ? ? ???????????????? ?????????, ?????? ????? ????????????? ??? ?????????? ? ????????? ?????. ??????? ????? ????? ? ????? ???????? ? ??????? ???????????? ? ????????. ? ??????? ???????? (????????????????, ?? ????? ???????????)  ?????????? ???????????? ??????????? ?????? ?? ??????? ? ?????????????. ????????, ? ??????? ???????? ????? ?????????? ? ?????????????? ????? ?????????????? ??? ??????? ??????????  ???????????? ???????????. ???????????? ????? ????????? «???????? ???? (??????, ????) ????????». ? ??? ???? ???????????? ????? «????» ??????? ? ?? ?????????? ?????????????, ??? «????????» ??????????????? ??? ???? ?? ????????? ???????????? ????????????. ?? ? ? ??????? ?????? «????????» - ??? ????????? ????? ?????????, ???? ? ?????-?? ???? ? ??????? ???????????, ????????? ? ??????? ???? ??????????? ? ?????????? ??????, ? ????? ?????????? ? ????????????? ???????? ??. ??? ??????? ?????????????? ??????????, ??????? ??","","2. ???? ??????? ?? ?????? ???????? ? ?????? ?? ?? ?????? ? ?????????? ?????. 
?? ?????? ?????? ?????? ????? ???????????? ? ?????????  ????????? ??????????  ??????????? /?????? ? ??????. ?? ????? ???? ????? ??????? ? ? ?????????? ????/ ?????? ? ??????.","","5. ??????? ?????? ???????? ????, ????? ??? ???????
6. ????? ?? ??????? ??????? ???????? ?? ??????, ???? ??? ??? ?? ?????????.

??? ???????, ??? ?????? ??????????? ?????????? ?????? ? ?????????? ? ????????? ??????????  - ?????/?????? ? ????. ? ????????? ""?????"", ???? ???? ?????? ?  ???????? ?????? ????????? ? ??????????, ??? ? ?????????? ???????? ? ????????? ???? ?? ?? ?? ????.","","7. ???????? ?????? ???????, ???? ?? ?? ?????? ????? ?????.

?? ??? ??????, ?????? ??????????? ????????? ????????? ??????????? / ?????? ? ??????","","5. ??????? ?? ????? ??????? ????, ???? ?? ????????? ???? ???????????
6. ????, ????????? ????????, ? ??? ??, ??? ?????? ??, ??? ?? ??? ???????, ? ?????? ??? ??????.

?? ?????? ??????, ?????? ?????????? ?????? ???????? ? ????????? ?????????? ???????????. ???? ???? ????????? ????????? ? ?????? ? ??????.  [","","3. ???? ?????? ????? ????? ?????????????? ????????? ? ?????????? ??????????.

?? ?????? ??????, ?????? ????????? ????? ?? ????????? ????????? ""????/?????? ? ??????"". ??????? ????????? ????????? ??????? ?????????? ???????????? ? ???????????? ? ????? ??????. ????????? ""????"" ?????? ???????? ?????? ? ??????? ?????????? ?????????? ????????, ? ?? ???????????????? ?? ???????? ??????????? ???????????? ?????????? ????????????.","? ????????? ???????? ??????????? ?????????????? ? ?????????? ???? / ?????? ? ??????, ???? ?? ????? ?????????? ? ????? ???????????? : ""???? ?????? ????????? ??? ????? ?????? ??????????????? ??????????? ??????????, ???? ??? ??????? ???????????? ???????????? ? ??????????"".  ?????????? ""????"" ?????????  ???????????? ????????????? ??????????, ??????????????, ?????????? ???? ?????????? ???????????? ?????????. 
",16,NA,18,5,9,NA,NA,15,NA,NA,NA,6,12,8,17,7,NA,NA,NA,NA,NA,10,14,11,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,13
2024-02-21 18:01:12,2024-02-21 22:41:29,0,100,16817,1,2024-02-21 22:41:29,"R_2yyNSIFrphXwMqB","anonymous","EN",1,NA,"Philippines",1,"",2,2,2,"",NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,1,4,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,2,4,NA,3,5,NA,NA,NA,NA,3,5,NA,NA,NA,NA,1,4,NA,3,3,NA,4,4,NA,4,4,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,6,4,NA,NA,NA,NA,5,4,NA,NA,NA,NA,5,5,NA,NA,NA,NA,5,3,NA,NA,NA,NA,6,5,NA,NA,NA,NA,NA,NA,NA,6,4,NA,"","","","For me, keeping one's promises is a matter of honor rather than dignity. Keeping one's word/promises impacts one's reputation as trustworthy and reliable, rather than having an impact on one's self-worth.","","","","","","","","",NA,NA,13,NA,17,6,NA,NA,NA,NA,3,16,14,NA,10,NA,12,9,7,1,NA,NA,2,NA,4,NA,18,NA,15,NA,5,NA,8,NA,NA,11
2024-02-21 23:06:44,2024-02-22 00:43:32,0,100,5807,1,2024-02-22 00:43:32,"R_223hFOvqYX6xf6A","anonymous","EN",1,NA,"Portugal",2,"Portuguese",1,2,2,"",1,5,1,1,5,1,NA,NA,NA,1,5,1,NA,NA,NA,NA,NA,NA,2,4,1,4,NA,NA,1,3,1,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,NA,NA,NA,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,4,5,1,NA,NA,NA,1,5,2,NA,NA,NA,5,5,1,NA,NA,NA,6,3,1,NA,NA,NA,5,3,1,NA,NA,NA,6,5,NA,NA,NA,NA,6,5,1,5,4,1,NA,NA,NA,"","They all seem measuring Dignity self-concern, reflecting individuality, personal autonomy, and worth of the individual, independent of societal judgments or pressures.","I had initially difficulties with the item ""people should never talk about others behind their back in a negative way"" because it can be also interpreted as honor other-concern. First, it can be dignity other-concern because it emphasizes universal respect of ethical treatment of others, so it aligns with the principle of treating everyone with respect and moral integrity. However, talking about others behind their back might also affect the collective reputation and social harmony within a group, aligning with the idea of maintaining honor in interpersonal relationships and avoiding actions that could harm the reputation or owns group. When comparing both (dignity with honor), the statement aligns more with dignity (universal principle of respect and ethical conduct). However, it may be strongly associated with honor other-concern in the context of maintaining collective reputation.","responded above - some concerns with item ""people should never talk about others behind their back in a negative way"" because it may overlap between two constructs - dignity and honor (or a combination of both)","","","Item 6. ""A person cannot be respected if they are not true to their word"" could also align with the dignity other-concern. It states ""respect"" and also seems to emphasize universalistic morality in the treatment of others. 
","responded above - item 6","","","","",6,15,NA,3,NA,NA,13,14,16,1,NA,NA,NA,10,NA,9,NA,NA,NA,NA,2,11,NA,8,NA,12,NA,5,NA,4,NA,7,NA,18,17,NA
2024-02-21 19:40:39,2024-02-22 08:22:59,0,100,45739,1,2024-02-22 08:22:59,"R_3pDxLTUWFEPhg2U","anonymous","EN",1,NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",6,NA,8,NA,9,NA,3,NA,NA,NA,NA,14,NA,NA,NA,NA,10,18,NA,NA,15,NA,5,11,13,17,NA,4,NA,7,16,2,12,NA,1,NA
2024-02-22 11:14:00,2024-02-22 11:53:48,0,100,2388,1,2024-02-22 11:53:49,"R_4A0h8VPMksm4By2","anonymous","EN",1,NA,"turkey",2,"Turkish",2,2,2,"There are no problems with conceptualizations. It's all pretty understandable.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",NA,10,NA,12,NA,2,NA,5,15,1,8,NA,7,13,6,17,NA,NA,9,14,NA,16,NA,NA,NA,NA,18,NA,11,NA,NA,NA,NA,4,NA,3
2024-02-22 17:30:42,2024-02-22 17:40:27,0,100,585,1,2024-02-22 17:40:28,"R_5JIRWIED6aeyFt6","anonymous","EN",1,NA,"United States",1,"",3,2,2,"",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,3,4,NA,4,5,NA,4,4,NA,4,4,NA,NA,NA,NA,4,4,NA,NA,NA,NA,3,3,NA,5,4,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,2,4,NA,2,3,NA,6,2,NA,2,5,NA,"","","","","","","","","","","","",9,NA,NA,NA,NA,NA,NA,4,15,NA,NA,NA,1,NA,17,NA,NA,12,8,11,16,NA,7,NA,6,5,2,NA,NA,NA,10,NA,3,18,14,13
2024-02-23 00:32:48,2024-02-23 00:41:35,0,100,526,1,2024-02-23 00:41:36,"R_3cipJI65Q4SBMLE","anonymous","EN",1,NA,"USA",1,"",1,1,1,"",NA,NA,NA,1,NA,NA,1,3,NA,1,4,NA,2,3,NA,1,5,NA,6,3,NA,NA,NA,NA,NA,NA,NA,2,5,NA,5,2,NA,2,3,NA,NA,NA,NA,3,3,NA,NA,NA,NA,3,3,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,NA,4,2,NA,5,3,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",NA,17,15,5,2,10,1,NA,NA,9,4,3,NA,16,NA,13,11,NA,NA,NA,NA,18,NA,14,NA,NA,NA,8,12,7,NA,6,NA,NA,NA,NA
2024-02-12 20:09:09,2024-02-23 12:09:24,0,100,921615,1,2024-02-23 12:09:25,"R_4Xov2fhGVFV4IpP","anonymous","EN",1,NA,"South Africa",1,"",1,1,1,"",NA,NA,NA,1,4,NA,1,1,NA,NA,NA,NA,2,3,NA,NA,NA,NA,6,4,NA,2,4,NA,6,2,NA,NA,NA,NA,6,3,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,3,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA,NA,4,5,NA,4,4,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,3,2,NA,NA,NA,NA,NA,NA,NA,6,3,NA,NA,NA,NA,NA,NA,NA,6,3,NA,NA,NA,NA,2,3,NA,"","","#4
the item is in a passive voice so it's not clear if focus is on person or others.","#4
people should treat others with respect...","#6
the focus seems to be on others which can confuse the respondent","","#6 and #7
These items speak about respect and thus make it seem like it is about dignity.","","#5 and #6
these speak of respect and can be confused with dignity.","","#1
This item is about what one should do to THEMselves as opposed to others so might cause confusion.","",NA,3,16,NA,2,NA,5,10,8,NA,6,NA,NA,14,15,NA,NA,18,NA,17,4,NA,13,NA,NA,NA,7,11,NA,NA,1,NA,NA,12,NA,9
2024-02-23 17:01:18,2024-02-23 18:43:41,0,100,6142,1,2024-02-23 18:43:42,"R_4qfCcKdEfASfyPB","anonymous","EN",1,NA,"Spain and Argentina",2,"Spanish",3,2,2,"",NA,NA,NA,1,4,1,NA,NA,NA,1,4,1,NA,NA,NA,NA,NA,NA,2,3,1,6,3,1,2,3,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,3,1,6,3,1,4,4,1,NA,NA,NA,4,4,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,NA,NA,NA,5,4,1,1,3,1,5,3,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,NA,NA,6,4,1,"","","I can see why item 2 is in this dimension. However, when I first read it, I thought it was FACE OTHER-CONCERN. In Latin America we do not talk about others behind their back because of their dignity; we do not do it because of our public face.","","In item 4, I thought it was OTHER-CONCERN because of the ""THEY"". Now I see that is ""they"" as ""he"" or ""she"". In Spanish, we do not have this use of the plural pronom. I think that for thaslation we should use: she/he. Does it make a difference in the meaning? The translated item could be: If a person is insulted and she/he doesn't respond, she/he will look weak.","","","","I think item 5 is more related to DIGNITY SELF-CONCERN.","","Regarding item 3, I see it as self-concern.
","",NA,6,NA,10,NA,NA,2,3,12,14,NA,NA,NA,NA,NA,7,1,16,15,NA,5,11,NA,NA,NA,NA,9,NA,4,13,17,NA,NA,8,NA,18
2024-02-23 21:08:07,2024-02-23 21:38:03,0,100,1795,1,2024-02-23 21:38:03,"R_15j3sPijizRCE8N","anonymous","EN",1,NA,"South Africa",1,"",2,1,1,"",1,4,NA,1,4,NA,1,3,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,4,3,NA,2,3,NA,NA,NA,NA,NA,NA,NA,4,3,NA,6,2,NA,NA,NA,NA,4,3,NA,6,3,NA,NA,NA,NA,4,4,NA,4,3,NA,4,3,NA,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,NA,NA,NA,6,3,NA,NA,NA,NA,NA,NA,NA,"All items appear to have face validity.","N/a","All items appear to have face validity.","N/a","Items 1 and 2.","Item 1: A possible suggestion to consider is to rephrase the item to the following - A person must be willing to uphold their integrity in all circumstances,

Item 2: A suggestion to consider - people should address conflict in an amicable(constructive) way.","N/a","N/a","N/a","N/a","N/a","N/a",18,4,8,NA,7,NA,NA,15,NA,NA,9,14,NA,NA,5,10,NA,6,13,NA,2,1,11,17,NA,NA,3,NA,NA,NA,NA,16,NA,12,NA,NA
2024-02-19 15:05:44,2024-02-24 08:05:39,0,100,406795,1,2024-02-24 08:05:40,"R_8RfKdDuuxI7wg9C","anonymous","EN",1,NA,"Ethiopia",2,"",5,5,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,NA,NA,NA,3,4,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,NA,NA,NA,4,5,1,4,4,2,NA,NA,NA,5,4,2,1,3,2,NA,NA,NA,3,NA,NA,5,4,2,4,4,2,2,4,2,6,4,2,NA,NA,NA,4,5,2,6,5,NA,"","","In my opinion too they all can be used to measure the construct.","-","They all seem be used to measure the construct.","-","They all can be used to measure the construct.","-","They all can be used to measure the construct.","-","They all seem can be used to measure the construct.","-",NA,NA,NA,4,16,NA,NA,NA,6,NA,NA,NA,18,NA,15,NA,1,NA,NA,NA,11,NA,13,9,NA,8,7,NA,10,17,3,2,14,NA,5,12
